symbol,window,trade_id,direction,outcome,net_pnl,realized_r,consec_loss,in_streak_ge_n,same_side_run,same_side_loss_run,atr_pct,channel_atr,breakout_atr,adx,bars_held,bars_since_prev_exit
ETHUSDT,2024-2026,255,SELL,time,1162.3251,7.9398,0,0,1,0,0.007507,2.6873,0.9358,10.4669,91.00,36.00
ETHUSDT,2024-2026,256,BUY,time,-30.2567,-0.1259,1,0,1,1,0.010460,3.9868,0.1770,20.3055,24.00,46.00
ETHUSDT,2024-2026,257,SELL,sl,-166.4486,-1.0000,2,0,1,1,0.015008,3.8910,1.9992,20.3715,5.00,16.00
ETHUSDT,2024-2026,258,SELL,sl,-164.2709,-1.0000,3,0,2,2,0.016011,6.2282,0.7766,13.9094,7.00,9.00
ETHUSDT,2024-2026,260,SELL,time,1640.2435,10.5948,0,0,3,0,0.008310,6.0170,0.2586,36.5972,72.00,69.00
ETHUSDT,2024-2026,261,BUY,sl,-177.3233,-1.0000,1,0,1,1,0.022572,5.6546,1.0709,22.5159,19.00,1.00
ETHUSDT,2024-2026,262,BUY,sl,-181.3435,-1.0000,2,0,2,2,0.010448,3.4868,0.0174,24.6802,28.00,44.00
ETHUSDT,2024-2026,263,BUY,sl,-175.9023,-1.0000,3,0,3,3,0.015509,3.7757,0.7109,20.6046,4.00,22.00
ETHUSDT,2024-2026,264,SELL,time,0.6709,0.0645,0,0,1,0,0.011018,5.2592,0.1269,10.2599,64.00,30.00
ETHUSDT,2024-2026,265,BUY,sl,-190.0585,-1.0000,1,0,1,1,0.004806,3.5163,0.3672,14.5718,26.00,16.00
ETHUSDT,2024-2026,266,SELL,sl,-181.8251,-1.0000,2,0,1,1,0.006605,4.3615,1.1462,28.6813,9.00,4.00
ETHUSDT,2024-2026,267,BUY,sl,-177.4281,-1.0000,3,0,1,1,0.007640,4.5636,0.5039,28.2933,12.00,6.00
ETHUSDT,2024-2026,268,SELL,sl,-171.2980,-1.0000,4,0,1,1,0.011066,5.0525,0.1943,29.2301,12.00,5.00
ETHUSDT,2024-2026,269,BUY,time,469.0831,2.9992,0,0,1,0,0.010784,6.5185,1.1073,27.0425,41.00,8.00
ETHUSDT,2024-2026,270,SELL,sl,-173.4993,-1.0000,1,1,1,1,0.012249,3.9334,0.7698,27.7942,5.00,1.00
ETHUSDT,2024-2026,271,BUY,sl,-173.0835,-1.0000,2,1,1,1,0.010398,4.2441,0.3000,18.1751,20.00,25.00
ETHUSDT,2024-2026,273,SELL,sl,-177.2633,-1.0000,3,1,1,1,0.006604,6.4521,0.7095,15.1779,3.00,38.00
ETHUSDT,2024-2026,274,BUY,sl,-169.8679,-1.0000,4,1,1,1,0.009840,4.6182,0.2507,15.0151,4.00,29.00
ETHUSDT,2024-2026,275,SELL,sl,-169.8904,-1.0000,5,1,1,1,0.008502,4.1416,0.3319,18.7108,7.00,24.00
ETHUSDT,2024-2026,276,BUY,sl,-169.8958,-1.0000,6,1,1,1,0.007309,6.8735,1.7099,20.5439,2.00,15.00
ETHUSDT,2024-2026,277,SELL,sl,-171.4816,-1.0000,7,1,1,1,0.005924,3.7281,0.1064,13.2177,7.00,83.00
ETHUSDT,2024-2026,278,SELL,sl,-166.8950,-1.0000,8,1,2,2,0.007021,3.6063,0.2521,20.8375,11.00,28.00
ETHUSDT,2024-2026,279,BUY,sl,-160.7800,-1.0000,9,1,1,1,0.009876,4.4825,0.4771,29.3449,14.00,3.00
ETHUSDT,2024-2026,280,BUY,time,2814.6875,18.9579,0,0,2,0,0.009877,4.5002,2.7214,22.1368,111.00,13.00
ETHUSDT,2024-2026,281,BUY,sl,-186.9491,-1.0000,1,1,3,1,0.012037,5.4263,0.6784,23.5951,24.00,22.00
ETHUSDT,2024-2026,282,SELL,sl,-184.0779,-1.0000,2,1,1,1,0.013534,5.2176,0.4747,17.4055,8.00,15.00
ETHUSDT,2024-2026,283,BUY,sl,-182.2136,-1.0000,3,1,1,1,0.013162,4.1665,0.1464,12.8245,5.00,19.00
ETHUSDT,2024-2026,284,SELL,time,-53.5590,-0.2565,4,1,1,1,0.012046,4.5655,0.3572,18.7437,29.00,9.00
ETHUSDT,2024-2026,285,BUY,sl,-184.7506,-1.0000,5,1,1,1,0.008340,3.2873,0.1024,30.6976,8.00,3.00
ETHUSDT,2024-2026,286,SELL,sl,-178.7343,-1.0000,6,1,1,1,0.012081,4.8530,1.3137,25.4011,2.00,3.00
ETHUSDT,2024-2026,287,BUY,sl,-174.9420,-1.0000,7,1,1,1,0.014878,6.3037,0.0796,21.2512,7.00,29.00
ETHUSDT,2024-2026,288,BUY,sl,-174.5217,-1.0000,8,1,2,2,0.012509,4.5072,0.1535,14.8680,1.00,20.00
ETHUSDT,2024-2026,289,BUY,sl,-170.4555,-1.0000,9,1,3,3,0.016790,3.7093,0.3010,18.5694,31.00,21.00
ETHUSDT,2024-2026,290,SELL,time,56.0910,0.3908,0,0,1,0,0.014658,4.9051,0.0669,25.6287,55.00,2.00
ETHUSDT,2024-2026,291,BUY,sl,-176.2383,-1.0000,1,0,1,1,0.008080,5.0231,0.2079,29.3742,12.00,5.00
ETHUSDT,2024-2026,292,BUY,sl,-171.6366,-1.0000,2,0,2,2,0.010135,4.1195,0.5886,19.4083,63.00,20.00
ETHUSDT,2024-2026,293,SELL,time,-1.5789,0.0415,3,0,1,1,0.012975,5.6831,0.4929,34.8581,48.00,17.00
ETHUSDT,2024-2026,294,BUY,time,9.8964,0.1399,0,0,1,0,0.008571,4.0882,0.8582,25.9659,23.00,30.00
ETHUSDT,2024-2026,295,BUY,sl,-171.3294,-1.0000,1,0,2,1,0.008917,3.3787,0.5275,23.1927,1.00,18.00
ETHUSDT,2024-2026,296,SELL,time,247.2015,1.6406,0,0,1,0,0.008936,5.1173,0.1517,20.8270,21.00,24.00
ETHUSDT,2024-2026,297,BUY,sl,-181.5495,-1.0000,1,0,1,1,0.004995,5.4313,0.7588,22.8825,1.00,33.00
ETHUSDT,2024-2026,298,SELL,sl,-175.6301,-1.0000,2,0,1,1,0.006169,4.3441,0.0830,19.9282,3.00,30.00
ETHUSDT,2024-2026,299,BUY,time,926.1539,5.9983,0,0,1,0,0.007947,3.5011,0.4526,20.5721,63.00,8.00
ETHUSDT,2024-2026,300,SELL,time,649.2881,3.9716,0,0,1,0,0.010988,4.8929,0.0887,21.1394,66.00,4.00
ETHUSDT,2024-2026,301,BUY,sl,-187.2899,-1.0000,1,0,1,1,0.007689,3.4105,0.7472,14.2203,19.00,21.00
ETHUSDT,2024-2026,302,SELL,sl,-179.0284,-1.0000,2,0,1,1,0.013554,4.5999,0.7540,29.4504,63.00,18.00
ETHUSDT,2024-2026,303,BUY,sl,-185.0828,-1.0000,3,0,1,1,0.006859,3.7347,0.1747,13.3405,5.00,2.00
ETHUSDT,2024-2026,304,SELL,time,216.9198,1.3914,0,0,1,0,0.007211,4.6908,0.1408,20.0372,17.00,3.00
ETHUSDT,2024-2026,305,SELL,time,-74.5376,-0.3769,1,0,2,1,0.010457,5.9259,3.5857,41.0635,40.00,12.00
ETHUSDT,2024-2026,306,BUY,time,190.9080,1.1828,0,0,1,0,0.013866,6.5530,0.6751,24.5918,93.00,7.00
ETHUSDT,2024-2026,307,BUY,sl,-199.5653,-1.0000,1,0,2,1,0.003860,3.2762,0.0519,14.0319,5.00,40.00
ETHUSDT,2024-2026,308,BUY,sl,-188.4508,-1.0000,2,0,3,2,0.005530,3.7503,2.7354,16.6562,7.00,8.00
ETHUSDT,2024-2026,309,SELL,sl,-180.5731,-1.0000,3,0,1,1,0.007852,5.1925,0.1873,26.6226,15.00,33.00
ETHUSDT,2024-2026,310,BUY,time,562.4391,3.5171,0,0,1,0,0.006839,5.4497,0.2736,29.8621,40.00,9.00
ETHUSDT,2024-2026,311,SELL,time,26.3277,0.2324,0,0,1,0,0.008566,4.0236,0.6093,25.2951,23.00,1.00
ETHUSDT,2024-2026,312,BUY,sl,-194.6040,-1.0000,1,0,1,1,0.004687,3.4907,2.3774,23.5552,4.00,31.00
ETHUSDT,2024-2026,313,BUY,sl,-186.8222,-1.0000,2,0,2,2,0.006104,5.1950,1.1200,25.5073,1.00,4.00
ETHUSDT,2024-2026,314,BUY,sl,-183.0098,-1.0000,3,0,3,3,0.006749,5.0181,0.9077,23.4794,9.00,43.00
ETHUSDT,2024-2026,315,BUY,sl,-179.5819,-1.0000,4,0,4,4,0.007393,5.2717,0.6616,36.5171,1.00,10.00
ETHUSDT,2024-2026,316,BUY,time,978.3043,6.0883,0,0,5,0,0.007964,5.4021,2.0103,38.8434,69.00,5.00
ETHUSDT,2024-2026,317,BUY,sl,-193.9476,-1.0000,1,0,6,1,0.005423,4.6894,0.3878,14.2709,8.00,21.00
ETHUSDT,2024-2026,318,BUY,sl,-183.8838,-1.0000,2,0,7,2,0.008683,3.9933,0.6465,18.0159,11.00,7.00
ETHUSDT,2024-2026,320,BUY,time,1045.1855,6.2406,0,0,8,0,0.012916,4.0676,1.0010,24.7044,69.00,33.00
ETHUSDT,2024-2026,321,BUY,time,281.4824,1.6462,0,0,9,0,0.008717,3.7384,1.0038,14.0786,39.00,31.00
ETHUSDT,2024-2026,322,SELL,sl,-191.1296,-1.0000,1,1,1,1,0.013794,3.5382,0.5204,19.3626,11.00,10.00
ETHUSDT,2024-2026,323,SELL,sl,-191.8418,-1.0000,2,1,2,2,0.010516,3.9142,0.7719,26.0779,1.00,22.00
ETHUSDT,2024-2026,324,SELL,sl,-189.5285,-1.0000,3,1,3,3,0.010775,4.9569,0.0642,29.9268,6.00,2.00
ETHUSDT,2024-2026,325,BUY,sl,-185.4566,-1.0000,4,1,1,1,0.013018,4.0141,0.7495,29.6874,9.00,16.00
ETHUSDT,2024-2026,326,BUY,sl,-190.7987,-1.0000,5,1,2,2,0.007172,3.7116,0.2214,27.9156,27.00,59.00
ETHUSDT,2024-2026,327,BUY,sl,-183.2911,-1.0000,6,1,3,3,0.010830,3.7566,0.2376,19.8279,13.00,59.00
ETHUSDT,2024-2026,328,SELL,sl,-180.6921,-1.0000,7,1,1,1,0.011751,6.1773,0.1705,40.4326,3.00,19.00
ETHUSDT,2024-2026,329,SELL,time,142.6887,0.8919,0,0,2,0,0.013732,5.7914,0.2585,47.8868,40.00,7.00
ETHUSDT,2024-2026,330,BUY,time,308.1056,1.9082,0,0,1,0,0.006633,7.1211,1.0364,23.3499,31.00,14.00
ETHUSDT,2024-2026,331,BUY,time,1916.1996,11.1322,0,0,2,0,0.007465,5.3036,0.1670,21.3497,71.00,49.00
ETHUSDT,2024-2026,332,BUY,time,429.2347,2.2908,0,0,3,0,0.010569,4.2868,0.8761,16.9676,48.00,53.00
ETHUSDT,2024-2026,333,SELL,time,-63.4322,-0.2676,1,0,1,1,0.012318,5.7775,0.3751,26.4499,36.00,27.00
ETHUSDT,2024-2026,334,BUY,sl,-215.6505,-1.0000,2,0,1,1,0.006779,3.8527,1.4476,19.9742,9.00,5.00
ETHUSDT,2024-2026,335,SELL,time,214.8027,1.1671,0,0,1,0,0.010753,4.1728,1.3292,21.7183,54.00,9.00
ETHUSDT,2024-2026,336,BUY,sl,-206.7652,-1.0000,1,0,1,1,0.012543,5.1418,0.0690,20.4507,15.00,9.00
ETHUSDT,2024-2026,337,BUY,time,179.8840,0.9778,0,0,2,0,0.012872,2.5255,4.3734,17.9583,58.00,30.00
ETHUSDT,2024-2026,338,SELL,time,256.0578,1.3515,0,0,1,0,0.014235,4.3505,0.5935,22.2542,30.00,6.00
ETHUSDT,2024-2026,339,SELL,time,-19.7699,-0.0334,1,1,2,1,0.010094,4.3553,0.0559,18.3423,56.00,52.00
ETHUSDT,2024-2026,340,BUY,sl,-219.3493,-1.0000,2,1,1,1,0.006323,7.4989,0.6385,18.9074,2.00,3.00
ETHUSDT,2024-2026,341,SELL,sl,-209.0465,-1.0000,3,1,1,1,0.010367,3.3977,0.5138,22.8801,9.00,36.00
ETHUSDT,2024-2026,342,BUY,time,-163.9410,-0.7674,4,1,1,1,0.008652,4.0840,0.1384,18.3080,16.00,35.00
ETHUSDT,2024-2026,343,SELL,sl,-207.5575,-1.0000,5,1,1,1,0.008636,5.5712,0.2972,23.5164,3.00,13.00
ETHUSDT,2024-2026,344,BUY,sl,-206.0001,-1.0000,6,1,1,1,0.008154,4.6225,1.0223,22.5883,1.00,15.00
ETHUSDT,2024-2026,345,BUY,sl,-209.6379,-1.0000,7,1,2,2,0.005906,3.5661,0.3393,27.3672,1.00,74.00
ETHUSDT,2024-2026,346,BUY,sl,-208.3670,-1.0000,8,1,3,3,0.005622,4.6392,1.0319,14.9878,2.00,45.00
ETHUSDT,2024-2026,347,BUY,time,382.4089,2.1637,0,0,4,0,0.007621,5.2494,0.9010,18.8640,40.00,33.00
ETHUSDT,2024-2026,348,SELL,sl,-211.2594,-1.0000,1,0,1,1,0.005437,5.3385,0.1243,21.8070,12.00,22.00
ETHUSDT,2024-2026,349,SELL,time,-86.3673,-0.3795,2,0,2,2,0.007875,3.2509,1.8658,26.2161,42.00,6.00
ETHUSDT,2024-2026,350,BUY,time,-116.4158,-0.5600,3,0,1,1,0.009639,3.2944,0.6660,13.8121,29.00,20.00
ETHUSDT,2024-2026,351,SELL,time,139.8215,0.8667,0,0,1,0,0.006227,4.1376,0.1463,19.7016,32.00,3.00
ETHUSDT,2024-2026,352,SELL,time,1841.6838,10.0569,0,0,2,0,0.005281,2.5497,4.6605,25.8249,112.00,34.00
ETHUSDT,2024-2026,353,BUY,sl,-215.1188,-1.0000,1,0,1,1,0.011871,4.3292,0.4549,34.4970,42.00,1.00
ETHUSDT,2024-2026,354,BUY,sl,-225.3882,-1.0000,2,0,2,2,0.005633,4.2962,2.8479,19.2504,7.00,11.00
ETHUSDT,2024-2026,355,BUY,time,-147.8773,-0.6469,3,0,3,3,0.007008,6.1740,0.7787,29.4241,20.00,8.00
ETHUSDT,2024-2026,356,BUY,time,511.1025,2.6535,0,0,4,0,0.009592,2.8939,1.9438,17.0204,79.00,23.00
ETHUSDT,2024-2026,357,BUY,sl,-228.5598,-1.0000,1,1,5,1,0.005275,4.2914,0.2471,11.1844,13.00,11.00
ETHUSDT,2024-2026,358,BUY,time,-206.6815,-0.9340,2,1,6,2,0.006932,4.4845,0.6128,23.7817,25.00,22.00
ETHUSDT,2024-2026,359,SELL,time,-96.4828,-0.4148,3,1,1,1,0.009432,4.6256,1.0844,32.3491,26.00,1.00
ETHUSDT,2024-2026,360,SELL,sl,-211.1058,-1.0000,4,1,2,2,0.009894,3.7324,1.6386,26.9978,3.00,15.00
ETHUSDT,2024-2026,361,SELL,sl,-208.3027,-1.0000,5,1,3,3,0.010324,6.0277,0.3279,33.3005,2.00,5.00
ETHUSDT,2024-2026,362,SELL,sl,-206.0579,-1.0000,6,1,4,4,0.010346,3.5029,3.8151,19.4304,5.00,21.00
ETHUSDT,2024-2026,363,BUY,time,223.4148,1.2135,0,0,1,0,0.014537,3.8637,1.8791,40.6929,21.00,42.00
ETHUSDT,2024-2026,364,BUY,sl,-203.1890,-1.0000,1,0,2,1,0.013422,7.5186,0.2416,29.3547,9.00,6.00
ETHUSDT,2024-2026,365,SELL,sl,-200.1560,-1.0000,2,0,1,1,0.015163,4.1137,0.6410,27.6731,9.00,4.00
ETHUSDT,2024-2026,366,SELL,time,26.8276,0.1924,0,0,2,0,0.013062,5.0758,0.3833,23.8930,40.00,48.00
ETHUSDT,2024-2026,367,BUY,sl,-204.6199,-1.0000,1,1,1,1,0.008546,3.7870,0.4899,21.1488,10.00,30.00
ETHUSDT,2024-2026,368,BUY,sl,-199.5298,-1.0000,2,1,2,2,0.010642,4.9100,0.3597,29.9467,11.00,5.00
ETHUSDT,2024-2026,369,SELL,sl,-200.0347,-1.0000,3,1,1,1,0.008799,5.2109,1.7037,23.9636,7.00,13.00
ETHUSDT,2024-2026,370,BUY,sl,-195.7527,-1.0000,4,1,1,1,0.010227,5.1079,0.6756,28.8575,1.00,4.00
ETHUSDT,2024-2026,371,SELL,sl,-192.0319,-1.0000,5,1,1,1,0.012079,6.2480,0.0204,26.3115,19.00,18.00
ETHUSDT,2024-2026,372,BUY,sl,-193.7570,-1.0000,6,1,1,1,0.008654,5.7574,0.3846,18.9210,1.00,11.00
ETHUSDT,2024-2026,373,BUY,sl,-190.9790,-1.0000,7,1,2,2,0.009114,5.5325,1.0905,16.6889,8.00,11.00
ETHUSDT,2024-2026,374,BUY,time,810.6582,4.7523,0,0,3,0,0.004521,2.7838,1.0367,16.3843,36.00,45.00
ETHUSDT,2024-2026,375,SELL,sl,-197.5059,-1.0000,1,0,1,1,0.009324,4.8482,0.0316,28.2764,1.00,8.00
ETHUSDT,2024-2026,376,SELL,time,524.0639,2.9410,0,0,2,0,0.009919,4.1657,0.6786,21.5773,57.00,13.00
ETHUSDT,2024-2026,377,SELL,sl,-211.9121,-1.0000,1,0,3,1,0.005142,3.2544,0.0454,12.9390,8.00,58.00
ETHUSDT,2024-2026,378,SELL,time,2213.7502,12.0320,0,0,4,0,0.006890,2.9922,0.0624,15.2057,60.00,3.00
ETHUSDT,2024-2026,379,SELL,sl,-218.1976,-1.0000,1,0,5,1,0.013090,4.4950,0.0548,29.8275,1.00,47.00
ETHUSDT,2024-2026,380,BUY,time,-92.7703,-0.4047,2,0,1,1,0.014102,4.3585,0.4427,27.3506,19.00,5.00
ETHUSDT,2024-2026,381,BUY,time,141.1489,0.7688,0,0,2,0,0.008555,3.9276,1.1199,19.0376,24.00,25.00
ETHUSDT,2024-2026,382,SELL,sl,-217.7936,-1.0000,1,0,1,1,0.011566,4.0207,0.1314,15.3091,18.00,25.00
ETHUSDT,2024-2026,383,SELL,sl,-214.9559,-1.0000,2,0,2,2,0.012116,4.5911,0.1442,26.1133,10.00,7.00
ETHUSDT,2024-2026,384,SELL,time,309.7039,1.5830,0,0,3,0,0.014250,4.6642,0.8318,23.7035,49.00,14.00
ETHUSDT,2024-2026,385,BUY,sl,-221.5349,-1.0000,1,0,1,1,0.008004,3.7778,0.7023,13.6027,1.00,16.00
ETHUSDT,2024-2026,386,SELL,sl,-215.4434,-1.0000,2,0,1,1,0.010409,3.6262,0.8148,17.4847,10.00,5.00
ETHUSDT,2024-2026,387,SELL,sl,-208.6628,-1.0000,3,0,2,2,0.016012,4.5941,0.4551,24.6483,12.00,18.00
ETHUSDT,2024-2026,388,SELL,sl,-207.8889,-1.0000,4,0,3,3,0.013688,4.3669,0.4686,21.7614,8.00,32.00
ETHUSDT,2024-2026,389,SELL,time,227.5851,1.2073,0,0,4,0,0.014157,5.8952,0.2704,17.6887,54.00,17.00
ETHUSDT,2024-2026,390,BUY,sl,-212.3503,-1.0000,1,1,1,1,0.009369,3.5983,0.3584,28.4526,22.00,3.00
ETHUSDT,2024-2026,391,BUY,sl,-205.6732,-1.0000,2,1,2,2,0.013685,3.0508,1.3491,18.1504,14.00,18.00
ETHUSDT,2024-2026,392,BUY,time,-155.0530,-0.7363,3,1,3,3,0.010643,3.9325,1.3314,13.1974,19.00,34.00
ETHUSDT,2024-2026,394,BUY,sl,-215.0919,-1.0000,4,1,4,4,0.005657,4.1524,0.8963,21.8503,7.00,73.00
ETHUSDT,2024-2026,395,SELL,time,-55.5239,-0.2175,5,1,1,1,0.009001,3.5687,4.9161,26.3380,37.00,4.00
ETHUSDT,2024-2026,396,BUY,time,1240.0762,6.6138,0,0,1,0,0.008688,5.4993,1.6155,22.7164,48.00,1.00
ETHUSDT,2024-2026,397,SELL,time,-99.6271,-0.4336,1,0,1,1,0.011320,4.6205,0.9784,25.9577,22.00,26.00
ETHUSDT,2024-2026,399,BUY,sl,-214.9298,-1.0000,2,0,1,1,0.009624,5.3901,1.4674,20.8311,4.00,27.00
ETHUSDT,2024-2026,400,BUY,sl,-207.8983,-1.0000,3,0,2,2,0.014660,5.2365,0.1877,14.3191,5.00,12.00
ETHUSDT,2024-2026,401,BUY,time,131.0743,0.7372,0,0,3,0,0.009390,3.4494,2.1449,9.3689,33.00,25.00
ETHUSDT,2024-2026,402,SELL,time,7.0390,0.0876,0,0,1,0,0.012790,4.5259,0.0994,30.1072,20.00,1.00
ETHUSDT,2024-2026,403,SELL,sl,-209.7399,-1.0000,1,0,2,1,0.011606,3.5943,2.0724,15.4705,16.00,18.00
ETHUSDT,2024-2026,404,BUY,sl,-210.5953,-1.0000,2,0,1,1,0.008995,4.4585,0.1012,24.7109,4.00,50.00
ETHUSDT,2024-2026,405,SELL,time,45.2663,0.2913,0,0,1,0,0.011463,4.4348,0.3906,26.3898,47.00,2.00
ETHUSDT,2024-2026,406,SELL,time,7.5047,0.0936,0,0,2,0,0.012114,4.1551,0.6473,24.7470,18.00,2.00
ETHUSDT,2024-2026,407,SELL,sl,-204.4888,-1.0000,1,1,3,1,0.013217,6.5247,0.2472,23.2390,2.00,9.00
ETHUSDT,2024-2026,408,BUY,sl,-231.2281,-1.0000,2,1,1,1,0.003309,3.8282,0.4558,14.9098,2.00,60.00
ETHUSDT,2024-2026,410,BUY,sl,-208.4229,-1.0000,3,1,2,2,0.006871,3.3420,0.4329,17.4201,1.00,13.00
ETHUSDT,2024-2026,411,SELL,time,-12.9583,0.0019,4,1,1,1,0.009410,4.0915,0.1264,19.0396,40.00,29.00
ETHUSDT,2024-2026,412,SELL,sl,-210.8926,-1.0000,5,1,2,2,0.005460,4.1033,0.1545,22.7321,2.00,25.00
ETHUSDT,2024-2026,413,BUY,sl,-214.8323,-1.0000,6,1,1,1,0.004245,2.9134,0.4399,15.4725,11.00,71.00
ETHUSDT,2024-2026,414,BUY,time,1822.0422,10.1044,0,0,2,0,0.003796,3.4697,1.0921,38.1589,110.00,88.00
ETHUSDT,2024-2026,415,SELL,time,281.1585,1.4676,0,0,1,0,0.008864,5.0879,0.0513,23.1845,67.00,22.00
ETHUSDT,2024-2026,416,BUY,sl,-263.7373,-1.0000,1,0,1,1,0.002304,4.3297,0.6104,12.7489,7.00,26.00
ETHUSDT,2024-2026,417,BUY,sl,-225.1919,-1.0000,2,0,2,2,0.005781,3.7558,0.5686,24.7681,5.00,7.00
ETHUSDT,2024-2026,418,BUY,time,518.0487,2.7028,0,0,3,0,0.006178,5.1028,0.9388,25.5032,72.00,32.00
ETHUSDT,2024-2026,420,BUY,sl,-241.9686,-1.0000,1,0,4,1,0.003650,4.1892,1.1490,19.6774,1.00,51.00
ETHUSDT,2024-2026,421,SELL,time,2331.5749,11.6573,0,0,1,0,0.004899,4.5047,0.7651,25.6177,64.00,4.00
ETHUSDT,2024-2026,422,SELL,sl,-238.0302,-1.0000,1,0,2,1,0.012194,6.0407,0.2955,52.8379,2.00,1.00
ETHUSDT,2024-2026,423,SELL,sl,-265.3464,-1.0000,2,0,3,2,0.003540,3.4137,0.5718,21.7932,1.00,86.00
ETHUSDT,2024-2026,424,SELL,sl,-252.4667,-1.0000,3,0,4,3,0.004623,3.5460,1.7935,33.5625,15.00,7.00
ETHUSDT,2024-2026,426,BUY,sl,-233.8425,-1.0000,4,0,1,1,0.009066,4.4820,0.8124,27.5907,29.00,37.00
ETHUSDT,2024-2026,427,SELL,time,3496.2036,16.2946,0,0,1,0,0.007774,4.7529,0.3627,27.6152,100.00,10.00
ETHUSDT,2024-2026,428,SELL,sl,-261.3242,-1.0000,1,1,2,1,0.015686,4.1165,0.3226,31.5871,3.00,25.00
ETHUSDT,2024-2026,429,SELL,time,-64.5062,-0.2342,2,1,3,2,0.025792,4.6951,1.6073,43.8976,23.00,44.00
ETHUSDT,2024-2026,430,BUY,sl,-258.9098,-1.0000,3,1,1,1,0.014041,4.3412,0.2605,27.6476,4.00,45.00
ETHUSDT,2024-2026,431,SELL,sl,-256.6491,-1.0000,4,1,1,1,0.013797,3.4301,0.1747,15.3755,7.00,17.00
ETHUSDT,2024-2026,432,SELL,sl,-255.7799,-1.0000,5,1,2,2,0.011938,5.8010,0.7644,23.3845,9.00,37.00
ETHUSDT,2024-2026,433,SELL,sl,-252.8388,-1.0000,6,1,3,3,0.012155,4.9001,0.1092,33.7046,5.00,2.00
ETHUSDT,2024-2026,434,BUY,time,209.1469,0.9487,0,0,1,0,0.010104,5.1054,1.5914,14.9834,34.00,43.00
ETHUSDT,2024-2026,435,SELL,time,165.7636,0.7581,0,0,1,0,0.010206,3.7403,0.9695,24.5487,21.00,11.00
ETHUSDT,2024-2026,436,BUY,sl,-255.6959,-1.0000,1,0,1,1,0.010690,3.4148,0.1270,16.3626,3.00,46.00
ETHUSDT,2024-2026,437,SELL,sl,-253.7030,-1.0000,2,0,1,1,0.010353,4.8464,0.0314,14.5674,5.00,9.00
ETHUSDT,2024-2026,439,SELL,time,533.7071,2.4081,0,0,2,0,0.004627,3.9389,1.0024,11.4021,60.00,85.00
ETHUSDT,2024-2026,440,BUY,time,624.2022,2.6569,0,0,1,0,0.010263,7.2255,0.4275,26.7380,27.00,11.00
ETHUSDT,2024-2026,441,SELL,time,166.8360,0.7296,0,0,1,0,0.012108,4.5453,0.5586,18.6437,31.00,20.00
ETHUSDT,2024-2026,442,BUY,sl,-260.4494,-1.0000,1,0,1,1,0.014162,4.6312,0.0596,33.8330,23.00,2.00
ETHUSDT,2024-2026,443,BUY,sl,-256.7005,-1.0000,2,0,2,2,0.015533,3.7921,0.6079,13.9455,10.00,20.00
ETHUSDT,2024-2026,444,BUY,time,217.4010,0.9396,0,0,3,0,0.014182,3.1889,1.3947,13.2597,23.00,31.00
ETHUSDT,2024-2026,445,SELL,time,337.8845,1.4423,0,0,1,0,0.009705,6.4499,0.8845,17.0922,62.00,30.00
ETHUSDT,2024-2026,446,BUY,sl,-263.2638,-1.0000,1,1,1,1,0.011744,3.8060,0.1944,28.1326,1.00,2.00
ETHUSDT,2024-2026,447,BUY,sl,-260.0857,-1.0000,2,1,2,2,0.012087,3.7905,0.0474,33.0585,3.00,32.00
ETHUSDT,2024-2026,448,BUY,sl,-258.0150,-1.0000,3,1,3,3,0.011512,3.1730,0.9915,32.9250,21.00,55.00
ETHUSDT,2024-2026,449,SELL,sl,-258.1696,-1.0000,4,1,1,1,0.009683,7.0313,0.0475,21.6837,13.00,12.00
ETHUSDT,2024-2026,450,BUY,sl,-273.9689,-1.0000,5,1,1,1,0.004518,5.6819,0.1307,29.4191,3.00,11.00
ETHUSDT,2024-2026,451,BUY,time,1602.0063,6.8932,0,0,2,0,0.006372,3.9990,0.4135,27.1818,63.00,8.00
ETHUSDT,2024-2026,452,SELL,time,615.4304,2.5165,0,0,1,0,0.008680,4.8556,1.3357,18.5219,44.00,1.00
ETHUSDT,2024-2026,453,SELL,sl,-291.7436,-1.0000,1,0,2,1,0.005165,4.7228,3.0216,21.2092,2.00,39.00
ETHUSDT,2024-2026,454,SELL,sl,-276.3290,-1.0000,2,0,3,2,0.008169,6.4293,0.2489,41.9396,1.00,20.00
ETHUSDT,2024-2026,455,BUY,time,-169.7770,-0.6207,3,0,1,1,0.012880,3.5604,0.5033,43.6415,30.00,13.00
ETHUSDT,2024-2026,456,SELL,time,1056.0967,4.2879,0,0,1,0,0.008250,3.2036,1.3410,14.4701,50.00,36.00
ETHUSDT,2024-2026,459,BUY,time,-82.2438,-0.2376,1,0,1,1,0.008611,5.0150,0.1974,16.5034,17.00,43.00
ETHUSDT,2024-2026,460,BUY,sl,-274.9454,-1.0000,2,0,2,2,0.011778,4.9219,0.5478,32.2840,6.00,35.00
ETHUSDT,2024-2026,461,SELL,time,53.6688,0.2689,0,0,1,0,0.010986,3.7644,0.3595,37.9260,65.00,14.00
ETHUSDT,2024-2026,462,SELL,sl,-301.8376,-1.0000,1,0,2,1,0.003949,4.8916,0.7840,21.5825,3.00,11.00
ETHUSDT,2024-2026,463,BUY,time,230.7340,1.0125,0,0,1,0,0.006196,4.8358,0.1385,22.7206,24.00,13.00
